timestamp,price,estimated_profit,estimated_distance,estimated_wage,truck_id,load_id
2023-11-18T11:04:48,600.0,189.2544215916646,297.64172348430105,41.33001670415013,200,10116
2023-11-18T11:04:48,1225.0,592.3239480520594,458.4609072086526,83.97893041262391,200,10005
2023-11-18T11:04:51,1392.7,598.7500313147676,575.3260642646612,67.64642600575195,160,10027
2023-11-18T11:04:51,1392.7,676.6946374744623,518.8444655982158,84.77521560363215,200,10027
2023-11-18T11:04:51,1392.7,434.59026175755116,694.2824190162673,40.68714148669657,254,10027
2023-11-18T11:04:51,1392.7,656.930545203169,533.1662715919066,80.08849717877422,321,10027
2023-11-18T11:04:51,1392.7,446.2934157962586,685.8018726114069,42.299493753634145,171,10027
2023-11-18T11:05:37,1392.7,215.30863552908409,853.1821481673305,16.40336865867672,100,10027
2023-11-18T11:05:49,300.0,44.24327555432322,185.33095974324405,15.517174869299419,208,10814
2023-11-18T11:05:49,300.0,46.467031755498255,183.7195422061607,16.44004240288219,157,10814
2023-11-18T11:06:08,1650.0,408.37734347453716,899.7265626996109,29.502882793855292,261,10458
2023-11-18T11:06:08,1375.0,343.1920375112161,747.6869293396985,29.835324870436555,261,10329
2023-11-18T11:06:08,1329.0,206.82476931073006,813.1704570212102,16.532339424188894,261,10021
2023-11-18T11:07:06,1000.0,355.6085070991038,466.9503571745625,49.501092795611065,171,10650
2023-11-18T11:07:34,800.0,285.90229268740313,372.5345705163746,49.884361064591104,160,10820
2023-11-18T11:07:34,800.0,323.0747325439114,345.5980198957164,60.76382504069586,200,10820
2023-11-18T11:07:34,800.0,307.3538578266327,356.989958096643,55.9623605808059,321,10820
2023-11-18T11:07:35,1150.0,202.68936056982238,686.4569850943317,19.19247487186396,197,10285
2023-11-18T11:07:41,800.0,292.3392894929814,367.87008007754974,51.65425199308956,104,10464
2023-11-18T11:07:41,600.0,165.99893751404193,314.49352354054935,34.308913000625026,104,10116
2023-11-18T11:07:41,2100.0,666.585993582551,1038.7058017517747,41.713533812743805,104,10770
2023-11-18T11:07:41,1225.0,541.1094116677893,495.5728900958049,70.97263079020884,104,10005
2023-11-18T11:07:41,1392.7,595.389160142716,577.7614781574522,66.98317017032052,104,10027
2023-11-18T11:07:41,800.0,386.4122409171858,299.7012746976915,83.80610220944965,104,10820
2023-11-18T11:07:51,1000.0,380.8860645799582,448.6332865362622,55.18447904042487,328,10948
2023-11-18T11:08:06,1656.0,328.35768166319394,962.0596509687001,22.184954214239248,314,10308
2023-11-18T11:08:06,826.47,516.9407687986318,224.29654434881763,149.8068107534274,314,10274
2023-11-18T11:08:06,800.0,241.3618608456071,404.8102457640528,38.7552467338207,314,10238
2023-11-18T11:09:38,900.0,260.63798643619725,463.30580693029185,36.56649423541934,302,10691
2023-11-18T11:09:38,900.0,543.3985097321197,258.4068770057103,136.68716383197207,125,10691
2023-11-18T11:09:38,900.0,448.90912164162825,326.8774480857767,89.26615487725198,336,10691
2023-11-18T11:09:38,900.0,413.5360210193114,352.5101296961512,76.2526778717665,197,10691
2023-11-18T11:09:38,900.0,222.86117563559628,490.6803075104375,29.52222902486385,188,10691
2023-11-18T11:09:38,900.0,417.18344695210817,349.8670674260086,77.50636334933648,370,10691
2023-11-18T11:09:39,1400.0,297.3429778627981,799.0268276356536,24.188541476475784,206,10067
2023-11-18T11:09:39,1400.0,288.78040118366516,805.2315933451703,23.310965729696576,314,10067
2023-11-18T11:10:18,300.0,192.11211196460016,78.1796290111593,159.72558882207773,164,10814
2023-11-18T11:10:41,1100.0,383.4736591807721,519.2219861008898,48.00603309180144,224,10056
2023-11-18T11:10:54,1225.0,624.2657018848315,435.3147087791076,93.21364475902476,321,10005
2023-11-18T11:10:54,1392.7,656.553075233827,533.4398005551978,80.00143567424503,321,10027
2023-11-18T11:11:01,826.47,204.6517623840299,450.59292580867407,29.52191167024724,190,10274
2023-11-18T11:11:01,800.0,512.0207609231284,208.6806080267186,159.48462952409136,190,10238
2023-11-18T11:11:06,950.0,165.0324885872343,568.8170372556274,18.858633014800937,241,10647
2023-11-18T11:11:06,950.0,180.79074905461334,557.3980079314397,21.082599007055112,289,10647
2023-11-18T11:11:06,950.0,356.60430058870554,429.99688363137284,53.90569192621629,341,10647
2023-11-18T11:11:06,950.0,310.35950333630285,463.50760627804146,43.523272204422916,324,10647
2023-11-18T11:11:06,950.0,260.58552088267083,499.575709505311,33.9048887587949,212,10647
2023-11-18T11:11:06,950.0,212.79272753643443,534.2081684518591,25.891643195857807,189,10647
2023-11-18T11:11:06,950.0,199.13707075512878,544.1035719165734,23.789422211453598,314,10647
2023-11-18T11:11:06,2300.0,551.8069792064127,1266.8065368069474,28.31328431476414,163,10959
2023-11-18T11:12:51,1100.0,248.00310603124933,617.389053600544,26.110281350179417,189,10056
2023-11-18T11:12:51,950.0,227.82996066606393,523.3116227057508,28.298525774614745,189,10647
2023-11-18T11:13:51,1000.0,218.21473678673374,566.5110602994683,25.037389179374163,325,10948
2023-11-18T11:13:51,900.0,193.33701554215997,512.0746264187247,24.541161311055486,325,10523
2023-11-18T11:13:51,4000.0,1036.2530530910008,2147.642715151449,31.362967394772255,325,10320
2023-11-18T11:14:01,1000.0,301.0988691278292,506.4500948349064,38.64433375155913,249,10948
2023-11-18T11:14:01,4000.0,1205.17873552407,2025.232800344877,38.68030272654314,249,10320
2023-11-18T11:14:01,900.0,370.57650074049457,383.6402168547141,62.786620093206125,249,10691
2023-11-18T11:14:07,1000.0,517.3359471096924,349.75656006544034,96.14354783177859,299,10119
2023-11-18T11:14:07,1000.0,282.446127992661,519.9665739183616,35.30803563231635,152,10119
2023-11-18T11:14:10,875.0,426.9762689725185,324.65487755614606,85.48603271304309,336,10423
2023-11-18T11:14:10,900.0,455.66451955216684,321.98223220857477,91.98704402951238,336,10691
2023-11-18T11:14:10,1656.0,334.4386518731544,957.6531508165549,22.699776378555665,315,10308
2023-11-18T11:14:10,826.47,523.7762397419132,219.34330453484557,155.21538555928788,315,10274
2023-11-18T11:14:10,800.0,243.17256553182904,403.4981409189645,39.172960558307224,315,10238
2023-11-18T11:14:10,1400.0,295.419520386125,800.4206374013587,23.990222050545956,315,10067
2023-11-18T11:14:41,1225.0,579.887371458252,467.4729192331507,80.63072232423215,160,10005
2023-11-18T11:14:41,1392.7,613.5483174624352,564.6026685054818,70.63487804728837,160,10027
2023-11-18T11:14:55,1750.0,456.6762725725507,937.1911068314851,31.6733241500479,230,10166
2023-11-18T11:14:55,875.0,186.0099477913492,499.2681537743847,24.216739071047108,230,10423
2023-11-18T11:14:55,700.0,322.1815394821069,273.78149312890804,76.49092649398568,230,10769
2023-11-18T11:14:55,4000.0,1733.416650062979,1642.4517028529137,68.59993633808772,230,10320
2023-11-18T11:15:46,475.0,226.18450551415515,180.30108296075716,81.54134527089889,207,10350
2023-11-18T11:15:59,1000.0,183.97606049087722,591.3216952964658,20.223245700314646,206,10711
2023-11-18T11:15:59,1000.0,153.52326747394784,613.3889366130813,16.26865401405382,324,10711
2023-11-18T11:15:59,1000.0,266.8866620399584,531.241549246407,32.654887512480514,299,10711
2023-11-18T11:16:48,1656.0,264.337825523078,1008.4508510702334,17.037973284236372,305,10308
2023-11-18T11:16:48,826.47,355.2702105961646,341.4491227564025,67.6310529145083,305,10274
2023-11-18T11:16:48,800.0,373.50290942882776,309.05586273273354,78.55437168609467,305,10238
2023-11-18T11:16:48,1400.0,229.76587584912613,847.9957421383144,17.611859574357656,305,10067
2023-11-18T11:16:56,1650.0,407.1047033819468,900.648765665256,29.380827164383856,209,10458
2023-11-18T11:17:12,300.0,46.40502856926375,183.76447205125817,16.414091490768612,157,10814
2023-11-18T11:17:47,1000.0,234.3582983654452,554.8128272714166,27.45662797428754,172,10948
2023-11-18T11:17:47,875.0,254.97469433942115,449.2936997540427,36.88757518998184,172,10423
2023-11-18T11:17:47,1000.0,219.95294131438163,565.2514918011727,25.293062279017846,172,10717
2023-11-18T11:17:47,4000.0,1277.0340288621865,1973.1637472013142,42.0680807630778,172,10320
2023-11-18T11:17:47,900.0,510.6692224242592,282.12375186647887,117.65581323080656,172,10691
2023-11-18T11:17:53,1500.0,703.9967568601959,576.813944304206,79.33197463024484,114,10487
2023-11-18T11:17:53,1500.0,221.0239213218838,926.7942599116784,15.501342107245623,302,10487
2023-11-18T11:17:53,1500.0,415.3192912517952,786.0005135856557,34.34572047315181,142,10487
2023-11-18T11:17:53,1500.0,557.3757117909124,683.0610784123824,53.03979748138516,230,10487
2023-11-18T11:17:53,1500.0,586.3778667976212,662.0450240596948,57.57095054974493,169,10487
2023-11-18T11:17:53,1500.0,283.33656880221497,881.6401675346269,20.889335184947367,284,10487
2023-11-18T11:17:53,1500.0,600.9045073344172,651.5184729460746,59.95039987142462,204,10487
2023-11-18T11:17:53,1500.0,374.4453299288705,815.6193261384997,29.841061467495933,236,10487
2023-11-18T11:17:53,1000.0,541.5764573116396,332.19097296257996,105.97057894532853,299,10119
2023-11-18T11:18:39,1100.0,301.0525660889746,578.9474158775547,33.7999898766661,192,10056
2023-11-18T11:18:39,1550.0,369.24276472896145,855.6211849790135,28.050707636430463,192,10102
2023-11-18T11:18:42,900.0,455.75098694621454,321.91957467665617,92.02240709114636,336,10691
2023-11-18T11:19:42,1225.0,575.839765892689,470.40596674442827,79.56868626064919,160,10005
2023-11-18T11:20:33,1656.0,293.56020404914784,987.2752144571393,19.3273496425074,378,10308
2023-11-18T11:20:33,826.47,386.6632674482254,318.7005308346193,78.86121908336817,378,10274
2023-11-18T11:20:33,800.0,277.13410592926186,378.88832903676683,47.54360455281797,378,10238
2023-11-18T11:20:33,1400.0,271.49212969201267,817.7593263101357,21.57968470944493,378,10067
2023-11-18T11:20:37,1000.0,260.41030409156474,535.9345622524894,31.58346365050668,318,10948
2023-11-18T11:20:37,875.0,198.16342939346657,490.4612830482127,26.262262396171955,318,10423
2023-11-18T11:20:37,1000.0,164.1984481293,605.653298457029,17.622126645054077,318,10717
2023-11-18T11:20:37,4000.0,1242.9951563999816,1997.8295968116076,40.441229469691166,318,10320
2023-11-18T11:20:37,1150.0,203.20598133056535,686.0826222242281,19.25189235032094,318,10285
2023-11-18T11:20:37,900.0,453.2106580054108,323.76039274970236,90.98918036316466,318,10691
2023-11-18T11:20:50,1000.0,274.09367675386056,526.0190748160431,33.869663367685845,150,10948
2023-11-18T11:20:50,875.0,189.075412263903,497.0468027073167,24.725844186529322,150,10423
2023-11-18T11:20:50,1000.0,155.32839856175428,612.0808706074245,16.495117543037228,150,10717
2023-11-18T11:20:50,4000.0,1244.7959751831322,1996.524655664397,40.52629060069285,150,10320
2023-11-18T11:20:50,1150.0,202.18403824662312,686.8231606908529,19.134419510273116,150,10285
2023-11-18T11:20:50,900.0,442.71973383329146,331.36251171500624,86.84380906647004,150,10691
2023-11-18T11:20:58,1500.0,216.3941995550765,930.149130757191,15.121900893064112,341,10700
2023-11-18T11:20:58,1500.0,219.7845772469036,927.6923353283307,15.399499356640264,324,10700
2023-11-18T11:20:58,1500.0,729.6286624316052,558.2400996872426,84.95603071980133,299,10700
2023-11-18T11:20:58,1500.0,519.7738688424097,710.3087906939061,47.564245180960675,152,10700
2023-11-18T11:21:01,1225.0,622.9030503865015,436.3021374010859,92.79967894794417,321,10005
2023-11-18T11:22:14,2551.0,550.7165861834351,1449.4807346496848,24.696139276783633,362,10121
2023-11-18T11:22:29,1656.0,311.1678102613248,974.5160795207793,20.754821897789775,206,10308
2023-11-18T11:22:29,826.47,470.4270495412136,258.0021380136134,118.51746057455331,206,10274
2023-11-18T11:22:29,800.0,281.42081582029266,375.7820175215271,48.678095745417416,206,10238
2023-11-18T11:22:29,1400.0,264.5146349008339,822.8154819559174,20.895877199203394,206,10067
2023-11-18T11:22:29,1000.0,194.88006842105847,583.4202402745954,21.71197290208306,206,10711
2023-11-18T11:22:32,800.0,163.66263665342012,461.1140314105652,23.070370142348622,219,10464
2023-11-18T11:22:32,600.0,190.38729529661134,296.82080050970194,41.69240893168213,219,10116
2023-11-18T11:22:32,2100.0,556.8173265256464,1118.2483141118505,32.36591172767632,219,10770
2023-11-18T11:22:32,900.0,186.11382430517017,517.308822967268,23.385254692633584,219,10491
2023-11-18T11:22:32,1225.0,672.8732820856147,400.0918245756415,109.31681341390687,219,10005
2023-11-18T11:22:32,1392.7,693.7341037711416,506.497026252796,89.02859130039222,219,10027
2023-11-18T11:22:32,800.0,262.48483847458976,389.50374023580457,43.803210953813526,219,10820
2023-11-18T11:22:32,475.0,163.5370473064969,225.69779180688633,47.097971095869475,219,10350
2023-11-18T11:22:33,1225.0,205.26883805905948,738.9356245948845,18.056342162625832,119,10005
2023-11-18T11:22:33,1392.7,276.00990028087676,809.1957244341473,22.17095688537218,119,10027
2023-11-18T11:22:42,1225.0,517.9316917237647,512.3683393306053,65.70577722664872,104,10005
2023-11-18T11:22:42,800.0,408.37654327057396,283.78511357204786,93.53723660296279,104,10820
2023-11-18T11:22:54,1000.0,234.9541669100139,554.3810384710044,27.54787734312033,172,10948
2023-11-18T11:22:54,875.0,261.0653226652356,444.8802009672206,38.1434056547071,172,10423
2023-11-18T11:22:54,4000.0,1283.5610649751593,1968.4340108875658,42.38469197439144,172,10320
2023-11-18T11:22:54,900.0,516.2630271892235,278.0702701527366,120.67847723838837,172,10691
2023-11-18T11:24:14,1050.0,356.7537500463733,502.35235503885997,46.16081425799319,241,10059
2023-11-18T11:24:14,1050.0,460.72446431262745,427.0112577444729,70.13185164837357,224,10059
2023-11-18T11:24:14,1050.0,397.3940640128459,472.9028521646045,54.62139642973448,289,10059
2023-11-18T11:24:14,1050.0,207.37981787015303,610.5943348767007,22.076340037255576,332,10059
2023-11-18T11:24:14,1050.0,511.89468957890995,389.9313843631088,85.33079448574159,341,10059
2023-11-18T11:24:14,1050.0,249.8009630696895,579.8543745871816,28.001966202444436,206,10059
2023-11-18T11:24:14,1050.0,449.1286212288662,435.4140425877781,67.04735613571998,324,10059
2023-11-18T11:24:14,1050.0,156.03976275170305,647.7972733683312,15.657034995103668,303,10059
2023-11-18T11:24:14,1050.0,468.04111907623724,421.7093340027267,72.1413312131211,212,10059
2023-11-18T11:24:14,1050.0,253.14650605710938,577.4300680745584,28.49613105285588,327,10059
2023-11-18T11:24:14,1050.0,371.1644450326909,491.9098224400791,49.04494243975729,189,10059
2023-11-18T11:24:14,1050.0,298.0565808683933,544.8865356026135,35.55543492191339,314,10059
2023-11-18T11:24:14,1050.0,297.47266971187094,545.3096596290791,35.458245035350764,315,10059
2023-11-18T11:24:14,1050.0,151.97403366439187,650.7434538663828,15.18004081254083,132,10059
2023-11-18T11:24:14,1050.0,369.7542045126752,492.93173586038034,48.75730561631229,192,10059
2023-11-18T11:24:14,1050.0,231.42687426837927,593.1689316895803,25.35997086799025,378,10059
2023-11-18T11:24:34,1650.0,576.1697127328582,778.1378893240159,48.129042219201345,255,10458
2023-11-18T11:24:34,1375.0,290.1288986914162,786.1384792091187,23.988621488054125,255,10329
2023-11-18T11:27:38,900.0,454.3404451524455,322.9417064112714,91.44724372422596,336,10691
2023-11-18T11:29:01,1000.0,298.4886261953835,508.3415752207366,38.16677928472626,249,10948
2023-11-18T11:29:01,900.0,358.0985728165582,392.68219361118975,59.275433446628796,249,10691
2023-11-18T11:29:01,4000.0,1188.8569320067559,2037.060194198003,37.93491267491132,249,10320
2023-11-18T11:29:01,900.0,353.841281298788,395.76718746464644,58.1141742238946,249,10691
2023-11-18T11:29:04,1100.0,363.31097767519134,533.8326248730498,44.23711187472543,212,10056
2023-11-18T11:29:04,1550.0,434.61501962669945,808.2499857777541,34.952028175480116,212,10102
2023-11-18T11:29:04,1050.0,446.1000509925518,437.6086587010494,66.26126503206306,212,10059
2023-11-18T11:29:15,1750.0,538.714052269162,877.7434403846652,39.89367711155987,276,10166
2023-11-18T11:29:15,700.0,230.20211334017404,340.43325120277245,43.953219358701276,276,10769
2023-11-18T11:29:15,4000.0,1793.2927098205146,1599.0632537532504,72.8951940235882,276,10320
2023-11-18T11:29:15,1500.0,643.7764384089784,620.451856225378,67.44353824832994,276,10487
2023-11-18T11:29:27,1750.0,274.6705260001406,1069.0793289854055,16.69996201961255,387,10166
2023-11-18T11:29:27,4000.0,1191.0381927854319,2035.4795704453395,38.0340258163903,387,10320
2023-11-18T11:29:27,1500.0,345.21181179386167,836.8030349319844,26.814873787383956,387,10487
2023-11-18T11:29:41,676.0,304.8958649078058,268.9160399218799,73.6967241699847,171,10225
2023-11-18T11:30:10,1750.0,287.923126321416,1059.4759954192639,17.66439569353905,115,10166
2023-11-18T11:30:10,700.0,161.82720352485228,389.9802873008317,26.972563926035562,115,10769
2023-11-18T11:30:10,4000.0,1834.2548353209,1569.3805541152901,75.97046107345858,115,10320
2023-11-18T11:30:10,1500.0,401.8047690672149,795.7936456034674,32.81919896402748,115,10487
2023-11-18T11:30:48,1375.0,377.65041118739146,722.71709334247,33.96526379866369,158,10329
2023-11-18T11:30:48,2100.0,385.20929753312475,1242.60195830933,20.150140736716967,158,10770
2023-11-18T11:30:48,900.0,208.37128688926953,501.18022689183374,27.024477265990896,158,10491
2023-11-18T11:30:48,1100.0,249.64013831341163,616.2027983236148,26.3332283373532,158,10211
2023-11-18T11:30:48,1225.0,532.4331011451385,501.86007163395766,68.95976295096892,158,10005
2023-11-18T11:30:48,1392.7,526.8583644143732,627.4214750620484,54.58180034967331,158,10027
