timestamp,price,estimated_profit,estimated_distance,estimated_wage,heuristic_wage,truck_id,load_id,type
2023-11-18T16:36:52,850.0,156.79387833882242,502.3232765660707,20.288930590065846,20.288930590065846,104,10076,Notification
2023-11-18T16:36:52,650.75,147.94580955823585,364.35086263895954,26.393453693602023,26.393453693602023,104,10544,Notification
2023-11-18T16:39:06,622.5,329.2367209932913,212.5096224686295,100.70314283167599,100.70314283167599,328,10514,Notification
2023-11-18T16:39:20,1800.0,869.1077395451883,674.5596090252259,83.74649521644373,83.74649521644373,299,11044,Notification
2023-11-18T16:39:20,1700.0,541.5030715822029,839.4905278389836,41.92745300348904,41.92745300348904,299,10964,Notification
2023-11-18T16:39:23,1600.0,422.2739539128768,853.4246710776256,32.16195633257056,32.16195633257056,392,10222,Notification
2023-11-18T16:40:33,1400.0,461.22337092473924,680.2729196197542,44.06984056761427,44.06984056761427,163,10047,Notification
2023-11-18T16:40:33,1400.0,284.316224878693,808.4665037110922,22.858775882839947,22.858775882839947,403,10047,Notification
2023-11-18T16:41:24,1800.0,538.1475472411555,914.3858353324961,38.254738009973174,38.254738009973174,418,11044,Notification
2023-11-18T16:41:24,625.0,182.56172916163462,320.60744263649667,37.01259177866451,37.01259177866451,418,10599,Notification
2023-11-18T16:42:09,1000.0,190.02117533969943,586.9411772900729,21.043635844578468,21.043635844578468,110,10057,Notification
2023-11-18T16:42:09,1790.0,270.8719208329703,1100.8174486717608,15.994182210126823,15.994182210126823,110,10033,Notification
2023-11-18T16:42:09,1600.0,530.7982191627964,774.783899157394,44.5309773255534,44.5309773255534,110,10222,Notification
2023-11-18T16:42:09,863.0,134.7170823362244,527.7412446838954,16.59262079676867,16.59262079676867,110,10961,Notification
2023-11-18T16:42:09,1647.0,307.83584978086583,970.408804506619,20.619485461005826,20.619485461005826,110,10183,Notification
2023-11-18T16:42:23,622.5,289.3804627975069,241.39096898731387,77.92226097251583,77.92226097251583,318,10514,Notification
2023-11-18T16:42:34,1800.0,721.9035368480693,781.2293211245875,60.06396409645419,60.06396409645419,324,11044,Notification
2023-11-18T16:42:34,1700.0,264.58377941490835,1040.1566815833999,16.533995278277803,16.533995278277803,324,10964,Notification
2023-11-18T16:45:14,1800.0,715.3411530370345,785.9846717122939,59.15786480429903,59.15786480429903,224,11044,Notification
2023-11-18T16:45:14,625.0,154.5154200422303,340.9308550418621,29.45905937880498,29.45905937880498,224,10599,Notification
2023-11-18T16:45:53,1000.0,327.27870459123346,487.47919957157,43.63902258214595,43.63902258214595,303,10728,Notification
2023-11-18T16:45:53,610.0,115.50098448585123,358.332619937789,20.951383083359076,20.951383083359076,303,10127,Notification
2023-11-18T16:46:39,700.0,246.45737763491985,328.65407417759434,48.74343817692408,48.74343817692408,370,10298,Notification
2023-11-18T16:46:39,700.0,161.36196003388068,390.3174202653039,26.871789107114548,26.871789107114548,328,10298,Notification
2023-11-18T16:46:39,700.0,234.41853988121846,337.377869651291,45.16361760191372,45.16361760191372,195,10298,Notification
2023-11-18T16:46:46,1000.0,145.62060538387107,619.115503345021,15.28848704128924,42.039824276316935,364,10728,Notification
2023-11-18T16:46:46,1800.0,503.30785813961415,939.6319868553521,34.816833863395395,51.20868414095601,364,11044,Notification
2023-11-18T16:46:46,610.0,111.00589153557144,361.5899336698758,19.95460127050893,59.61112149848573,364,10127,Notification
2023-11-18T16:47:02,1800.0,559.980439001323,898.5648992744036,40.50762339423472,40.50762339423472,205,11044,Notification
2023-11-18T16:47:02,1575.0,468.6570666425439,801.6977777952582,37.997747000796956,37.997747000796956,205,10169,Notification
2023-11-18T16:47:02,1700.0,311.6369288681756,1006.0601964723367,20.134382065266802,20.134382065266802,205,10964,Notification
2023-11-18T16:47:25,1600.0,294.1996669325247,946.2321254112142,20.20960590648265,20.20960590648265,140,10222,Notification
2023-11-18T16:47:25,650.75,224.03926981927185,309.21067404400594,47.09589209129362,47.09589209129362,140,10544,Notification
2023-11-18T16:47:33,1800.0,717.8641772316992,784.156393310363,59.504930289578496,59.504930289578496,324,11044,Notification
2023-11-18T16:47:33,1700.0,262.40580445625983,1041.7349243070582,16.373049315786794,16.373049315786794,324,10964,Notification
2023-11-18T16:47:37,1800.0,300.6779434319676,1086.4652583826323,17.988671218233144,17.988671218233144,159,11044,Notification
2023-11-18T16:48:27,1600.0,542.545367333418,766.2714729467987,46.022134611189685,46.022134611189685,362,10222,Notification
2023-11-18T16:48:27,1647.0,280.6392272815881,990.1165019698637,18.423639780784548,18.423639780784548,362,10183,Notification
2023-11-18T16:48:44,1800.0,715.8119946846327,785.643482112585,59.22251086381896,68.45786504338642,378,11044,Notification
2023-11-18T16:48:44,1700.0,275.17885525035945,1032.4790903982903,17.32395915579598,36.06834151906976,378,10964,Notification
2023-11-18T16:49:08,1200.0,370.5173281746771,601.0743998734224,40.06762945889174,40.06762945889174,317,10476,Notification
2023-11-18T16:49:08,1200.0,185.26038609327725,735.318560801973,16.37647373259493,16.37647373259493,293,10476,Notification
2023-11-18T16:49:08,1200.0,526.4380617858166,488.0883610247706,70.1071296685591,70.1071296685591,352,10476,Notification
2023-11-18T16:49:08,1200.0,381.49081675511786,593.1225965542625,41.80738220587097,41.80738220587097,137,10476,Notification
2023-11-18T16:49:08,1200.0,348.7482018583195,616.8491290881743,36.749072101794994,36.749072101794994,299,10476,Notification
2023-11-18T16:49:08,1200.0,276.56939600020246,669.1526115940562,26.8653374858514,26.8653374858514,418,10476,Notification
2023-11-18T16:49:08,1200.0,341.6958098464754,621.9595580822643,35.710083318766586,35.710083318766586,324,10476,Notification
2023-11-18T16:49:08,1200.0,497.3370365838731,509.1760604464688,63.48866313472406,63.48866313472406,224,10476,Notification
2023-11-18T16:49:08,1200.0,326.99845811252055,632.6098129619417,33.5987513026336,56.823274352596336,364,10476,Notification
2023-11-18T16:49:08,1200.0,560.7547054396637,463.2212279422728,78.68606543679485,82.79192872137901,378,10476,Notification
2023-11-18T16:49:09,1800.0,529.7057006264197,920.5031154881017,37.40440413660102,37.40440413660102,180,11044,Notification
2023-11-18T16:49:09,1700.0,264.80264172602665,1039.9980857057778,16.550195571284124,16.550195571284124,180,10964,Notification
2023-11-18T16:49:44,1790.0,686.8327922945939,799.3965273227582,55.847292267662596,55.847292267662596,163,10033,Notification
2023-11-18T16:49:44,1600.0,809.2587636545422,573.0008959025057,91.8005888187918,91.8005888187918,163,10222,Notification
2023-11-18T16:49:44,1647.0,681.4138855932221,699.7000829034623,63.301268137294755,63.301268137294755,163,10183,Notification
2023-11-18T16:49:44,1700.0,619.9480702470269,782.6463259079517,51.48765570362634,51.48765570362634,163,10217,Notification
2023-11-18T16:49:54,1790.0,320.3157472199914,1064.9885889710208,19.549996859042388,19.549996859042388,126,10033,Notification
2023-11-18T16:49:54,1600.0,702.2438467887015,650.5479371096367,70.16523677573804,70.16523677573804,126,10222,Notification
2023-11-18T16:49:54,1647.0,434.7470636301605,878.4441567897388,32.1688737041987,32.1688737041987,126,10183,Notification
2023-11-18T16:49:54,1700.0,258.85692210777825,1044.3065781827695,16.111839462205165,16.111839462205165,126,10217,Notification
2023-11-18T16:49:54,1400.0,251.28893066545606,832.399325604742,19.622529705184558,19.622529705184558,126,10047,Notification
2023-11-18T16:50:38,1800.0,392.3158034630553,1020.0610119832934,24.99902155413057,24.99902155413057,332,11044,Notification
2023-11-18T16:50:52,1600.0,357.96000213264756,900.0289839618497,25.851834277826264,25.851834277826264,377,10222,Notification
2023-11-18T16:51:15,1800.0,507.093627548071,936.8886756898037,35.18143259267846,51.687129782209624,364,11044,Notification
2023-11-18T16:51:15,610.0,107.2525980675025,364.30971154528805,19.135967704009538,59.03273894449104,364,10127,Notification
2023-11-18T16:51:15,1200.0,330.2646379822637,630.2430159548815,34.061783987121494,57.443046385677064,364,10476,Notification
2023-11-18T16:51:49,850.0,204.90022993666093,467.4636014951733,28.491020270420947,28.491020270420947,411,10076,Notification
2023-11-18T16:51:49,1790.0,265.57381160840896,1104.6566582547762,15.62684443673107,15.62684443673107,411,10033,Notification
2023-11-18T16:51:49,1600.0,312.0705984387607,933.2821750443763,21.734679436639773,21.734679436639773,411,10222,Notification
2023-11-18T16:51:49,650.75,336.0891311826476,228.0151223314148,95.80852929184113,95.80852929184113,411,10544,Notification
2023-11-18T16:52:25,850.0,233.47642022563696,446.7562172277993,33.96923585940436,33.96923585940436,160,10076,Notification
2023-11-18T16:52:25,1790.0,438.23015842342784,979.5433634612842,29.07983593178482,29.07983593178482,160,10033,Notification
2023-11-18T16:52:25,1600.0,438.9809745441987,841.3181343882619,33.91554535564641,33.91554535564641,160,10222,Notification
2023-11-18T16:52:25,863.0,139.29777105553842,524.4219050322185,17.265402210942604,17.265402210942604,160,10961,Notification
2023-11-18T16:52:25,1647.0,306.7049222793064,971.2283171889085,20.526398989123898,20.526398989123898,160,10183,Notification
2023-11-18T16:52:25,650.75,255.84093722339043,286.16598751928234,58.111940778426174,58.111940778426174,160,10544,Notification
2023-11-18T16:53:10,700.0,200.21766409541038,362.1611129743403,35.934692323313435,35.934692323313435,296,10298,Notification
2023-11-18T16:53:29,1800.0,438.44295829921475,986.6355374643372,28.884822416483324,28.884822416483324,241,11044,Notification
2023-11-18T16:53:49,1800.0,521.8622157849045,926.1868001558664,36.624408834492435,36.624408834492435,289,11044,Notification
2023-11-18T16:54:08,700.0,186.47672510004998,372.1183151448913,32.57293886968104,32.57293886968104,328,10298,Notification
2023-11-18T16:54:14,850.0,157.30940208129675,501.94970863674155,20.37078806770291,20.37078806770291,104,10076,Notification
2023-11-18T16:54:14,650.75,151.2312413613737,361.97011495552636,27.157022865539776,27.157022865539776,104,10544,Notification
2023-11-18T16:54:18,1800.0,983.3678990489642,591.7623919935043,108.0144907871812,138.59651833204128,315,11044,Notification
2023-11-18T16:54:18,1700.0,534.3398657817725,844.6812566798751,41.11857697936145,81.65487367341214,315,10964,Notification
2023-11-18T16:54:18,1200.0,397.2937091110192,581.6712252818702,44.39637026862079,96.1815365324903,315,10476,Notification
2023-11-18T16:55:01,1790.0,633.6707762236183,837.9197273741897,49.155783196093196,49.155783196093196,320,10033,Notification
2023-11-18T16:55:01,1600.0,773.917060800328,598.6108255070087,84.03558173110977,84.03558173110977,320,10222,Notification
2023-11-18T16:55:01,863.0,295.67762355419643,411.1031713375388,46.74993254976097,46.74993254976097,320,10961,Notification
2023-11-18T16:55:01,1647.0,622.4033684008564,742.4613272457564,54.48932821340682,54.48932821340682,320,10183,Notification
2023-11-18T16:55:01,622.5,439.4514758990631,132.64385804415716,215.34616343811433,180.42739328598736,111,10514,Notification
2023-11-18T16:55:39,1000.0,184.84714126820302,590.6904773418819,20.340710817789393,49.728901137503044,328,10258,Notification
2023-11-18T16:56:46,850.0,145.0034970202421,510.8670311447521,18.449472625382896,18.449472625382896,422,10076,Notification
2023-11-18T16:56:46,650.75,120.48520754642539,384.2498496040396,20.381370346892435,20.381370346892435,422,10544,Notification
2023-11-18T16:56:47,600.0,352.7532680110186,179.16429854274017,127.97729574034771,141.42059299505013,272,10499,Notification
2023-11-18T16:56:47,600.0,301.97456984594834,215.96045663337077,90.88861611970503,142.52168712215803,140,10499,Notification
2023-11-18T16:56:47,600.0,288.31559628777086,225.85826355958633,82.97466501047879,82.97466501047879,396,10499,Notification
2023-11-18T16:56:47,600.0,273.4561240466993,236.6259970676092,75.1170551135886,75.1170551135886,200,10499,Notification
2023-11-18T16:56:47,600.0,156.61873008684387,321.29077529938854,31.685371128874195,31.685371128874195,131,10499,Notification
2023-11-18T16:56:47,600.0,124.30698539748767,344.7050830452988,23.440194091291904,23.440194091291904,104,10499,Notification
2023-11-18T16:56:47,600.0,173.32627429451912,309.18385920687024,36.43853808553988,36.43853808553988,160,10499,Notification
2023-11-18T16:56:47,600.0,88.44010432394822,370.69557657684913,15.50762173679428,15.50762173679428,422,10499,Notification
2023-11-18T16:57:58,700.0,166.32624309466416,386.7201136995187,27.95615076166809,27.95615076166809,249,10298,Notification
2023-11-18T16:58:35,622.5,415.8278595931972,149.76242058463973,180.4779247560453,143.58370106633262,168,10514,Notification
2023-11-18T17:00:15,1800.0,738.9458689216772,768.8798051292194,62.46942780846839,62.46942780846839,224,11044,Notification
2023-11-18T17:00:15,1200.0,518.6168824343245,493.75588229396783,68.27280153426321,68.27280153426321,224,10476,Notification
2023-11-18T17:01:00,1600.0,365.31638288679164,894.698273270441,26.540304812306115,26.540304812306115,377,10222,Notification
2023-11-18T17:01:27,1600.0,351.4247763921064,904.7646547883288,25.24701903925611,25.24701903925611,308,10222,Notification
2023-11-18T17:01:52,1790.0,580.8259142952834,876.213105583128,43.08733136794158,43.08733136794158,118,10033,Notification
2023-11-18T17:01:52,1600.0,674.4077316838973,670.7190350116687,65.35747499501143,65.35747499501143,118,10222,Notification
2023-11-18T17:01:52,863.0,350.6065136437568,371.29962779437915,61.37744743300597,61.37744743300597,118,10961,Notification
2023-11-18T17:01:52,1647.0,524.4403286885015,813.4490371822454,41.90627784481029,41.90627784481029,118,10183,Notification
2023-11-18T17:01:56,850.0,193.8431900674035,475.4759492265193,26.4993579062789,26.4993579062789,411,10076,Notification
2023-11-18T17:01:56,1600.0,327.93240214870957,921.7881143849932,23.124192867129402,23.124192867129402,411,10222,Notification
2023-11-18T17:01:56,650.75,324.1134670585011,236.69313981268039,89.00712278976633,89.00712278976633,411,10544,Notification
2023-11-18T17:02:03,1800.0,552.7366039308156,903.8140551225974,39.75140578072731,39.75140578072731,205,11044,Notification
2023-11-18T17:02:03,1575.0,447.7721328554121,816.8317877859333,35.63180212965631,35.63180212965631,205,10169,Notification
2023-11-18T17:02:13,1000.0,166.9989342204501,603.6239607098188,17.982935454657287,17.982935454657287,110,10057,Notification
2023-11-18T17:02:13,1600.0,549.9557438164511,760.9016349156152,46.979953397042856,46.979953397042856,110,10222,Notification
2023-11-18T17:02:13,1647.0,322.6155052575116,959.6989092336873,21.850611311502536,21.850611311502536,110,10183,Notification
2023-11-18T17:02:16,1600.0,415.55230924185616,858.2954280856115,31.470399604676,31.470399604676,253,10222,Notification
2023-11-18T17:02:17,1600.0,324.17963347846853,924.5075119721243,22.792325538979295,22.792325538979295,398,10222,Notification
2023-11-18T17:02:17,600.0,116.55634126505714,350.32149183691513,21.626312854809484,21.626312854809484,398,10499,Notification
2023-11-18T17:02:31,622.5,435.92265952019693,135.20097136217618,209.57669596107496,162.60675286662786,229,10514,Notification
2023-11-18T17:02:59,700.0,162.8140628573965,389.2651718424664,27.186902017562527,27.186902017562527,249,10298,Notification
2023-11-18T17:03:14,622.5,364.6712789240384,186.8324065767838,126.87110102775907,93.36202503683131,156,10514,Notification
2023-11-18T17:05:04,1790.0,636.4954949854948,835.872829720656,49.495815275971495,49.495815275971495,320,10033,Notification
2023-11-18T17:05:04,1600.0,778.8001989432681,595.0723196063275,85.0686736106321,85.0686736106321,320,10222,Notification
2023-11-18T17:05:04,1647.0,627.6964560872402,738.6257564585217,55.23808138142255,55.23808138142255,320,10183,Notification
2023-11-18T17:06:50,1800.0,639.7162454560166,840.7853293796982,49.45561548429786,49.45561548429786,293,11044,Notification
2023-11-18T17:06:50,1200.0,192.8896066483552,729.7901401098876,17.180040867988726,17.180040867988726,293,10476,Notification
2023-11-18T17:08:11,700.0,197.23604889371387,364.32170370020737,35.18962238011763,35.18962238011763,296,10298,Notification
2023-11-18T17:09:06,1000.0,316.895830392928,495.0030214544,41.612329789461384,41.612329789461384,303,10728,Notification
2023-11-18T17:09:06,610.0,101.22397698101963,368.6782775499858,17.84634165996995,17.84634165996995,303,10127,Notification
2023-11-18T17:10:48,1790.0,658.4337886395456,819.9755154785902,52.194480754209714,52.194480754209714,186,10033,Notification
2023-11-18T17:10:48,1600.0,834.2005665505227,554.9271256880271,97.7119955319457,97.7119955319457,186,10222,Notification
2023-11-18T17:10:48,863.0,232.4200555678026,456.9419887189836,33.061753975072016,33.061753975072016,186,10961,Notification
2023-11-18T17:10:48,1647.0,688.075733211819,694.8726570928848,64.36419997569395,64.36419997569395,186,10183,Notification
2023-11-18T17:10:48,1700.0,592.7568047468135,802.3501414878164,48.020421903456395,48.020421903456395,186,10217,Notification
2023-11-18T17:11:29,1800.0,503.0098478121895,939.8479363679787,34.78822354405957,34.78822354405957,418,11044,Notification
2023-11-18T17:11:29,625.0,134.03345890335038,355.7728558671374,24.488025674368245,24.488025674368245,418,10599,Notification
2023-11-18T17:11:29,1200.0,227.0017520579305,705.07119416092,20.927126233436635,20.927126233436635,418,10476,Notification
2023-11-18T17:11:42,700.0,257.13608266905175,320.9158821238756,52.081702104842265,52.081702104842265,370,10298,Notification
2023-11-18T17:12:53,1000.0,237.5679001865526,552.4870288503242,27.949820911197044,27.949820911197044,216,10057,Notification
2023-11-18T17:12:53,1600.0,396.90425091234874,871.8085138316314,29.5922509358346,29.5922509358346,216,10222,Notification
2023-11-18T17:13:45,700.0,249.40551135326672,326.51774539618356,49.64924101840813,49.64924101840813,195,10298,Notification
2023-11-18T17:13:59,1600.0,289.80640095824083,949.4156514795357,19.841063324509232,50.2499988156175,396,10222,Notification
2023-11-18T17:13:59,650.75,219.95612209213186,312.169476744832,45.79931415804335,104.92081666065806,396,10544,Notification
2023-11-18T17:13:59,600.0,298.1325082594582,218.7445592322767,88.59014873273878,141.28949501442582,396,10499,Notification
2023-11-18T17:15:31,1800.0,836.2812162980326,698.3469447115706,77.83850057770789,77.83850057770789,317,11044,Notification
2023-11-18T17:15:31,1575.0,258.4424750408009,954.0271919994198,17.608262131864137,17.608262131864137,317,10169,Notification
2023-11-18T17:15:31,1700.0,601.3336673434651,796.1350236641557,49.09555190453936,49.09555190453936,317,10964,Notification
2023-11-18T17:15:31,1200.0,268.0570155377436,675.3210032335191,25.80062803692838,25.80062803692838,317,10476,Notification
2023-11-18T17:16:28,1600.0,376.3366556569533,886.7125683645266,27.587161263339297,27.587161263339297,308,10222,Notification
2023-11-18T17:17:02,1600.0,424.34189844477373,851.9261605472655,32.376307567773075,32.376307567773075,106,10222,Notification
2023-11-18T17:17:06,1800.0,982.8033138253631,592.1715117207514,107.87789370856017,138.46890240805297,315,11044,Notification
2023-11-18T17:17:06,1700.0,552.9947743072516,831.1632070237307,43.24621208713476,83.71651404773515,315,10964,Notification
2023-11-18T17:17:06,1200.0,378.57018257990626,595.2389981305028,41.3398012310661,93.29063549179541,315,10476,Notification
2023-11-18T17:18:50,1600.0,608.1283895833404,718.7475437801882,54.99614665118902,54.99614665118902,261,10222,Notification
2023-11-18T17:18:50,1647.0,338.8265582256058,947.951769401735,23.232960785087037,23.232960785087037,261,10183,Notification
2023-11-18T17:19:11,1800.0,425.82981345503526,995.7754974963514,27.796363682546538,27.796363682546538,385,11044,Notification
2023-11-18T17:19:11,1575.0,763.125947727237,588.314530632437,84.31405994502136,84.31405994502136,385,10169,Notification
2023-11-18T17:19:11,1700.0,269.0293434944276,1036.9352583373714,16.864030021677934,16.864030021677934,385,10964,Notification
2023-11-18T17:19:55,850.0,157.99743799034957,501.4511318910511,20.48022791501849,20.48022791501849,104,10076,Notification
2023-11-18T17:19:55,650.75,151.46253873173043,361.80250816541275,27.211157455717267,27.211157455717267,104,10544,Notification
2023-11-18T17:19:55,600.0,124.19312547655574,344.78759023437993,23.413119800769387,23.413119800769387,104,10499,Notification
2023-11-18T17:20:06,1600.0,814.061063998037,569.5209681173645,92.9096067082259,92.9096067082259,320,10222,Notification
2023-11-18T17:20:06,1647.0,665.2279339966342,711.4290333357724,60.77881796169735,60.77881796169735,320,10183,Notification
2023-11-18T17:21:47,700.0,255.56264585420047,322.05605372884025,51.57975386020654,51.57975386020654,370,10298,Notification
2023-11-18T17:23:17,622.5,364.7978286896825,186.7407038480562,126.97745256504334,93.28309980232845,156,10514,Notification
2023-11-18T17:24:35,1790.0,453.26462922343603,968.6488194033072,30.415771236548053,69.34956042770035,158,10033,Notification
2023-11-18T17:24:35,1600.0,521.0732621201203,781.8309694781738,43.32108008002535,85.64806052588631,158,10222,Notification
2023-11-18T17:24:35,863.0,249.2386742635506,444.7545838669924,36.425737732195444,101.0282458541013,158,10961,Notification
2023-11-18T17:24:35,1647.0,369.28470050226997,925.8806518099493,25.925053607853794,67.28838825643433,158,10183,Notification
2023-11-18T17:24:35,650.75,179.29832363875295,341.63164953713556,34.113909095685536,110.42179739865868,158,10544,Notification
2023-11-18T17:24:35,600.0,157.7396104597414,320.47854314511494,31.993014506560982,111.96895115493331,158,10499,Notification
2023-11-18T17:24:56,850.0,158.61450000987236,501.00398550009254,20.578563841863488,20.578563841863488,104,10076,Notification
2023-11-18T17:24:56,650.75,152.14878722682204,361.3052266472304,27.37206782618582,27.37206782618582,104,10544,Notification
2023-11-18T17:24:56,600.0,124.76960196641824,344.36985364752303,23.55033125552893,23.55033125552893,104,10499,Notification
